id,name,设施大类,设施小类,具体类别,城市,区县,街镇,经度,纬度,数据来源,设施等级,服务半径,服务人口,千人指标,描述,geometry
4023,金明村(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9067568,30.95941884,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000003D5BAC4D083A5E405DF71C799CF53E40
4024,下介贤(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9327241,30.94398925,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000396C6CC0B13B5E408C868C47A9F13E40
4025,四吕村(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8504516,30.98887295,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000002C358CCC6D365E40282614C726FD3E40
4026,祥符荡(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9189279,30.95759159,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000007378F7B6CF3A5E4082F9F1B824F53E40
4027,电镀厂(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9096207,30.96281846,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000EF90BD39373A5E4062AF45457BF63E40
4028,四家浜(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8555865,30.98894189,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000008B19E1EDC1365E40C631B34B2BFD3E40
4029,河滩桥(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9097313,30.96642027,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000007269A109393A5E406CD79D5167F73E40
4030,庄王浜(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8608669,30.98885048,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000005F6D7B7118375E40E13B184E25FD3E40
4031,上项(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8758085,30.98555232,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000C343183F0D385E409DE526284DFC3E40
4032,储家汇西(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9245121,30.95965632,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000006790CC342B3B5E40BACC5D09ACF53E40
4033,上项南(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8761068,30.98554958,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000006873412212385E40C1AF2EFA4CFC3E40
4034,燕坝(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8802224,30.98357402,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000003B4D559055385E406218C981CBFB3E40
4035,上项北(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8745791,30.98853245,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000F7109E1AF9375E40E6C86F7610FD3E40
4036,长浜站(公交站) (2),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8857268,30.98323558,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000034CC75BFAF385E40145DB453B5FB3E40
4037,储家汇(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9266905,30.96118768,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E4C0ABE54E3B5E4009EB526510F63E40
4038,油车港(公交站) (1),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.914339,30.96982426,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000449DB987843A5E404191176746F83E40
4039,鸦鹊(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8703094,30.99057598,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000B1993226B3375E409B4D2E6396FD3E40
4040,大舜(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8879557,30.98365235,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000FFF22444D4385E4030E2F1A3D0FB3E40
4041,大舜村部(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8882608,30.98443001,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000006794D343D9385E40A526EA9A03FC3E40
4042,西塘汽车站(上客点)(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8888745,30.94007054,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E6EFDE51E3385E40AA3B8176A8F03E40
4043,百果岛(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9161806,30.98902843,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000B28EF4B3A23A5E400BAA99F730FD3E40
4044,荻沼村部(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9046089,30.99727919,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000EB4ABA1CE5395E40080862B04DFF3E40
4045,葫罗斗(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8982775,31.00135187,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E34EE9607D395E403E709D9858003F40
4046,杨家_(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9110138,30.99730125,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000001A4DD30C4E3A5E408A027D224FFF3E40
4047,荻沼(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9068425,30.99984587,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000DE0720B5093A5E40D0B020E6F5FF3E40
4048,钟葫村(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8979573,31.00469291,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000152DE52178395E401BF9F68D33013F40
4049,费家埭(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9106699,30.99992991,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E77C676A483A5E4002BE1568FBFF3E40
4050,南花笼(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.896156,31.01023261,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000004F07B29E5A395E407F4DB59A9E023F40
4051,钱家甸(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8965226,31.01455209,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000FEC753A060395E4071A38EAFB9033F40
4052,西塘镇中心小学(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8963222,30.94590368,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000071EBC9575D395E401CC45ABE26F23E40
4053,西塘汽车站(下客点)(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8886485,30.93978762,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000EE48F59DDF385E40EF15E5EB95F03E40
4054,西塘汽车站(阳光宾馆)(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8879662,30.94043697,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000053D2F70D4385E406E192E7AC0F03E40
4055,高家浜桥(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8562993,30.9695894,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000009D45949BCD365E405A8CCB0237F83E40
4056,渡船桥(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8924144,30.95224938,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000B09E49511D395E407DBC889DC6F33E40
4057,高家浜(公交站) (1),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8883322,30.95501547,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000F5BE4C6FDA385E40F6D2D2E47BF43E40
4058,曹家圩(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.861342,30.97138246,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000F52A323A20375E40A89B5985ACF83E40
4059,排楼头(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8943904,30.95554278,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000CF763BB13D395E4067079E739EF43E40
4060,红菱村部(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8649261,30.97154001,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000003C3D00F35A375E409CB499D8B6F83E40
4061,渔荡叉口(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8744648,30.990805,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000003460353BF7375E4099B67F65A5FD3E40
4062,东汇村部(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9317016,30.96148344,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000005F68BFFFA03B5E4011725AC723F63E40
4063,费家村(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9175864,30.9718204,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000048D04EBCB93A5E40EC95C338C9F83E40
4064,前村江南(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9404427,30.95740904,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000C5109436303C5E40DCB143C218F53E40
4065,前村江北(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.940237,30.95922734,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000004F5FCFD72C3C5E40A5BA46EC8FF53E40
4066,大舜加油站(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8948538,30.98745893,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E26CDF4845395E403F7EC21BCAFC3E40
4067,后村(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9400003,30.96190819,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000BCAE04F7283C5E40F7CD799D3FF63E40
4068,朱思浜(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8972037,30.9881057,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000006A5611C96B395E40BE7DC27EF4FC3E40
4069,沈思浜(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9179114,30.97901384,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000000AE8740FBF3A5E40A221A9A6A0FA3E40
4070,茜墩(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8994462,30.99024437,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000BC60CB8690395E40B832B0A780FD3E40
4071,茜墩(公交站) (1),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9154507,30.98411593,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000006B6688BE963A5E4098D28605EFFB3E40
4072,杨家_(公交站) (1),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.9011166,30.99320242,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000007EB8F5E4AB395E404335888342FE3E40
4073,大舜南(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8873775,30.95806327,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000326DFFCACA385E4019266CA243F53E40
4074,西塘古镇停车场(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8842954,30.94179938,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000036C0BB4B98385E403A7EA0C319F13E40
4075,西塘景区停车场(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,西塘镇,120.8833869,30.94186582,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000BF4D356989385E40C71E4E1E1EF13E40
4076,姚庄小学(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9495253,30.91629586,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000608EC305C53C5E400329905D92EA3E40
4077,桃园新_西门(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9474166,30.91947655,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000002C3C79A23C5E405CB0AFD062EB3E40
4078,姚庄镇政府(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9562049,30.91126137,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000009A710976323D5E401642D66C48E93E40
4079,农业合作银行(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9563493,30.91319987,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000005CC3B1D3343D5E40885C7877C7E93E40
4080,农村合作银行(公交站) (1),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9562655,30.9129982,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000C2323674333D5E408F4E0240BAE93E40
4081,姚庄路口(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9600235,30.90970782,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000000EF96706713D5E40C2D0979CE2E83E40
4082,桃源新_北门(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9504454,30.92152073,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000008F68F118D43C5E40A1EF55C8E8EB3E40
4083,金浜(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9636441,30.90974846,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000EE9E4D58AC3D5E404F496B46E5E83E40
4084,锦绣苑(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9595217,30.91390862,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000005953B4CD683D5E40B86E52EAF5E93E40
4085,招商楼(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9606701,30.91475621,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000AE6F719E7B3D5E404EC385762DEA3E40
4086,姚庄中学(老)(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9577029,30.9178918,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000034B21A014B3D5E403E44FEF4FAEA3E40
4087,武长村站(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.948946,30.92626124,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E1EA0088BB3C5E40375AE5741FED3E40
4088,桃源五_(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9541578,30.92409868,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000004B8EE0EB103D5E4074E028BB91EC3E40
4089,斜路里(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.964838,30.91324824,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000008FCE1E7BF3D5E40F8EDFBA2CAE93E40
4090,兴业路(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9582201,30.92057993,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000ABF7657A533D5E4037B45420ABEB3E40
4091,武殿浜站(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9482077,30.93019351,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000003054596FAF3C5E40C566702921EE3E40
4092,桃源路口(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9687691,30.91348046,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000005781C50003E5E402B3CFDDAD9E93E40
4093,桃源路(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9692027,30.91234294,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000079ECC26A073E5E405709924E8FE93E40
4094,锦绣大道(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9613384,30.92226706,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000E5187F91863D5E40C9E0ACB119EC3E40
7831,黎里工业园,生产配套,产业,产业园区,苏州市,吴江区,黎里镇,120.7084459,31.005704,a产业园POI_苏州,,,,,,0101000020E61000000FDF782D572D5E40D5743DD175013F40
4095,宝群路(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9598169,30.92494635,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000007AE9DCA36D3D5E40F8CDB348C9EC3E40
4096,长浜站(公交站) (3),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9482141,30.93717936,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000C946318AAF3C5E40ABAF8DFCEAEF3E40
4097,展幸村(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9598625,30.92741478,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E6100000098A1F636E3D5E4052ED150E6BED3E40
4098,南西湖(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9742136,30.91340023,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E610000061D4FF83593E5E404602F498D4E93E40
4099,姚庄站(公交站),交通设施,公交场站,公交车站,嘉兴市,嘉善县,姚庄镇,120.9768844,30.91234816,长三角示范区POI_沪苏嘉规划分类,,500,,,,0101000020E61000003F7E2546853E5E400AC425A68FE93E40
